"frame","dstport","srcport","destIP","srcIP","timestamp","seqNo","ackNo","isSyn","isAck","isFin","isTLS","length","fromClient","fromServer","windowSize"
"250","52038","443","172.24.21.152","172.217.5.14","25603","1752006394","3145216944","false","true","true","false","20","false","true","344"
"251","443","52038","172.217.5.14","172.24.21.152","25603","3145216944","1752006395","false","true","false","false","20","true","false","4100"
"NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL"
"210","443","52040","172.217.5.14","172.24.21.152","19917","2941103789","0","true","false","false","false","32","true","false","8192"
"211","52040","443","172.24.21.152","172.217.5.14","19950","1619973135","2941103790","true","true","false","false","32","false","true","42900"
"212","443","52040","172.217.5.14","172.24.21.152","19950","2941103790","1619973136","false","true","false","false","20","true","false","4140"
"213","443","52040","172.217.5.14","172.24.21.152","19950","2941103790","1619973136","false","true","false","true","20","true","false","4140"
"214","52040","443","172.24.21.152","172.217.5.14","19958","1619973136","2941104307","false","true","false","false","20","false","true","344"
"215","52040","443","172.24.21.152","172.217.5.14","19960","1619973136","2941104307","false","true","false","true","20","false","true","344"
"216","443","52040","172.217.5.14","172.24.21.152","19961","2941104307","1619973294","false","true","false","false","20","true","false","4100"
"220","443","52040","172.217.5.14","172.24.21.152","20103","2941104358","1619973294","false","true","false","false","20","true","false","4100"
"221","443","52040","172.217.5.14","172.24.21.152","20103","2941105738","1619973294","false","true","false","false","20","true","false","4100"
"224","443","52040","172.217.5.14","172.24.21.152","20174","2941106936","1619973294","false","true","false","false","32","true","false","4100"
"228","52040","443","172.24.21.152","172.217.5.14","20394","1619973294","2941106936","false","true","false","false","20","false","true","387"
"229","52040","443","172.24.21.152","172.217.5.14","20414","1619973294","2941106936","false","true","false","false","32","false","true","387"
"230","52040","443","172.24.21.152","172.217.5.14","20414","1619973294","2941106936","false","true","false","false","32","false","true","387"
"232","52040","443","172.24.21.152","172.217.5.14","20422","1619973294","2941106936","false","true","false","false","20","false","true","387"
"233","52040","443","172.24.21.152","172.217.5.14","20422","1619973833","2941106936","false","true","false","false","20","false","true","387"
"234","443","52040","172.217.5.14","172.24.21.152","20422","2941106936","1619974306","false","true","false","false","20","true","false","3847"
"235","52040","443","172.24.21.152","172.217.5.14","20447","1619973833","2941106936","false","true","false","false","20","false","true","387"
"236","443","52040","172.217.5.14","172.24.21.152","20447","2941106936","1619974306","false","true","false","false","32","true","false","3847"
